id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
111170,en,Rubberneck,2.411,2013-02-22,rubberneck,5.6,7
143942,en,Highway,2.409,2012-09-09,highway,2.7,3
82492,en,On the Ice,2.404,2012-02-17,on the ice,6.8,11
245881,en,Scooby-Doo! Haunted Holidays,2.4,2012-10-16,scoobydoo haunted holidays,7.8,6
113460,en,Nate & Margaret,2.397,2012-06-08,nate margaret,5.0,4
69536,ta,முகமூடி,2.377,2012-08-31,mugamoodi,5.1,9
96085,en,Dollhouse,2.369,2012-03-10,dollhouse,5.3,6
160220,en,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,2.366,2012-11-04,bronies the extremely unexpected adult fans of my little pony,5.1,30
82639,en,Diana Vreeland: The Eye Has to Travel,2.36,2012-09-21,diana vreeland the eye has to travel,7.3,20
92837,en,To the Arctic,2.345,2012-04-20,to the arctic,6.0,8
122544,en,The Perfect House,2.342,2012-07-17,the perfect house,5.0,8
96314,en,Mighty Fine,2.34,2012-05-25,mighty fine,4.8,7
51485,en,Delhi Safari,2.336,2012-12-07,delhi safari,5.4,13
146028,en,Ghost Storm,2.332,2012-11-10,ghost storm,4.4,9
168885,en,Demon Hunter,2.332,2012-03-20,demon hunter,3.0,4
89888,en,Wyatt Earp's Revenge,2.328,2012-03-06,wyatt earps revenge,3.4,21
101056,en,The Millionaire Tour,2.327,2012-07-31,the millionaire tour,6.1,28
79825,en,Falling Overnight,2.32,2012-07-27,falling overnight,5.8,10
157289,en,Curfew,2.319,2012-01-01,curfew,7.6,52
79255,en,The Mortician,2.318,2012-02-14,the mortician,6.4,9
105941,en,When the Cobra Strikes,2.317,2012-05-22,when the cobra strikes,3.1,4
131737,en,St George's Day,2.314,2012-09-07,st georges day,5.2,14
89287,fr,La fée,2.309,2012-02-23,the fairy,5.9,25
140443,en,The Girl,2.304,2013-03-08,the girl,6.1,16
139329,zh,Back to 1942,2.302,2012-11-30,back to 1942,6.1,19
106238,en,Gut,2.3,2012-10-26,gut,3.2,15
138724,ru,Мужчина с гарантией,2.297,2012-10-10,a man with warranty,5.2,5
101501,en,Another American Crime,2.296,2012-03-01,another american crime,4.6,17
102631,en,Battlefield America,2.293,2012-06-01,battlefield america,3.9,16
125034,en,Out Of The Clear Blue Sky,2.29,2012-08-17,out of the clear blue sky,7.1,6
126314,hu,Final Cut: Hölgyeim és uraim,2.289,2012-10-01,final cut ladies and gentlemen,7.6,30
283150,en,Cross Bearer,2.287,2012-01-01,cross bearer,4.4,9
110122,en,Astronaut: The Last Push,2.285,2012-06-01,astronaut the last push,5.4,33
100540,en,The Kill Hole,2.285,2012-08-28,the kill hole,4.9,5
122928,en,The Letter,2.271,2012-09-06,the letter,3.5,12
95511,en,Kevin Smith: Burn in Hell,2.268,2012-02-11,kevin smith burn in hell,7.0,10
96924,en,Aziz Ansari: Dangerously Delicious,2.265,2012-03-20,aziz ansari dangerously delicious,7.2,39
188839,en,Aftermath,2.262,2012-08-24,aftermath,4.6,27
102051,en,Unicorn City,2.258,2012-02-24,unicorn city,5.6,19
92277,en,Losing Control,2.257,2012-03-23,losing control,6.0,7
114562,es,Pelotero,2.255,2012-07-13,ballplayer,5.9,7
149490,en,All About Christmas Eve,2.254,2012-12-09,all about christmas eve,5.0,21
146778,en,The Men Next Door,2.251,2012-12-11,the men next door,5.0,6
109125,en,The Amazing Bulk,2.25,2012-04-17,the amazing bulk,2.6,21
84177,en,Big Boys Gone Bananas!*,2.244,2012-07-27,big boys gone bananas,7.0,11
90804,ru,Rzhevskiy protiv Napoleona,2.244,2012-06-06,corporal vs napoleon,2.8,13
101449,en,Jim Gaffigan: Mr. Universe,2.24,2012-04-11,jim gaffigan mr universe,7.2,37
132099,en,Adopting Terror,2.24,2012-04-07,adopting terror,4.8,13
122326,en,100 Ghost Street: The Return of Richard Speck,2.234,2012-07-24,100 ghost street the return of richard speck,4.4,21
74006,en,6 Degrees of Hell,2.233,2012-11-27,6 degrees of hell,3.5,8
110556,fr,Les As de la Jungle - Operation banquise,2.224,2012-06-04,the jungle bunch the movie,5.7,8
84176,fr,Bestiaire,2.22,2012-10-19,bestiary,7.4,5
135877,en,Alien Dawn,2.22,2012-08-06,alien dawn,2.4,20
130641,de,Am Himmel der Tag,2.218,2012-11-30,breaking horizons,6.3,15
143169,en,Envelope,2.209,2012-05-28,envelope,7.6,14
94540,en,Black Forest,2.209,2012-02-25,black forest,3.5,11
53100,en,Bringing Up Bobby,2.208,2012-09-28,bringing up bobby,5.3,22
157301,en,Adam and Dog,2.204,2013-02-01,adam and dog,6.6,28
186602,en,Zombie A-Hole,2.202,2012-08-21,zombie ahole,3.0,3
151870,en,Minecraft: The Story of Mojang,2.191,2012-12-23,minecraft the story of mojang,7.5,20
67811,en,The Rift,2.189,2012-08-25,the rift,5.5,12
114377,en,The Ventriloquist,2.185,2012-06-02,the ventriloquist,6.0,5
120771,en,Bloody Bloody Bible Camp,2.185,2012-05-25,bloody bloody bible camp,5.0,16
80973,en,The Girl from the Naked Eye,2.183,2012-06-15,the girl from the naked eye,4.3,23
121565,en,Errors of the Human Body,2.17,2012-09-23,errors of the human body,5.8,30
126962,en,Infected,2.168,2012-10-31,infected,2.4,8
95808,en,Brooklyn Castle,2.166,2012-10-19,brooklyn castle,7.3,11
140166,en,The Black Dahlia Haunting,2.158,2012-09-15,the black dahlia haunting,4.0,11
135461,en,Last Kind Words,2.154,2012-06-08,last kind words,4.5,27
83728,en,The Broken Tower,2.149,2012-04-27,the broken tower,6.3,12
131953,en,Большая ржака!,2.142,2012-08-08,bolshaya rzhaka,1.2,6
105680,cn,春嬌與志明,2.138,2012-03-30,love in the buff,6.8,20
118769,en,You've Been Trumped,2.13,2012-08-03,youve been trumped,6.6,20
137683,en,The Kitchen,2.127,2012-08-13,the kitchen,5.0,12
149798,ru,Бригада: Наследник,2.119,2012-12-12,legatee,2.7,12
140109,en,Dear Dracula,2.117,2012-10-16,dear dracula,5.5,4
94818,en,The Aggression Scale,2.116,2012-05-29,the aggression scale,5.9,43
111192,en,Truth In 24 II: Every Second Counts,2.113,2012-05-22,truth in 24 ii every second counts,6.5,8
148652,en,The Eleventh Victim,2.109,2012-11-03,the eleventh victim,4.1,11
229132,en,"Devils, Angels & Dating",2.104,2012-01-01,devils angels dating,4.0,3
78563,fr,Les géants,2.103,2012-01-27,the giants,7.1,23
140934,en,The Preacher's Daughter,2.099,2012-08-31,the preachers daughter,6.4,8
84171,en,About Face: Supermodels Then and Now,2.099,2012-07-23,about face supermodels then and now,5.7,3
82999,es,Penumbra,2.094,2012-04-20,penumbra,6.2,16
110345,ja,デッド寿司,2.088,2012-09-21,dead sushi,6.0,31
133879,sv,Johan Falk: Spelets regler,2.086,2012-09-25,johan falk spelets regler,6.5,16
234546,en,Junction,2.079,2012-07-14,junction,5.7,3
84198,en,A Place at the Table,2.065,2012-03-22,a place at the table,6.8,8
138686,nl,De Marathon,2.062,2012-11-11,the marathon,7.2,40
82941,de,Atmen,2.062,2012-03-29,breathing,7.1,24
142573,en,Are All Men Pedophiles?,2.062,2012-03-02,are all men pedophiles,5.1,18
87822,en,Woman Thou Art Loosed: On the 7th Day,2.057,2012-04-13,woman thou art loosed on the 7th day,3.5,4
114172,en,Vuosaari,2.054,2012-06-15,naked harbour,6.0,21
96231,ru,Август. Восьмого,2.05,2012-06-06,august eighth,5.9,29
100057,en,American Animal,2.048,2012-05-18,american animal,4.6,7
128281,en,I Am Gabriel,2.045,2012-08-28,i am gabriel,4.7,9
150776,en,Abominable Christmas,2.042,2012-01-01,abominable christmas,5.8,14
147171,ru,Stalnaya Babochka,2.042,2012-11-11,steel butterfly,5.1,8
121801,en,MoniKa,2.041,2012-12-14,monika,3.4,6
159447,ru,"С новым годом, мамы!",2.039,2012-12-30,mommies happy new year,5.5,11
123957,en,Bobby Yeah,2.038,2012-05-10,bobby yeah,7.0,17
147764,en,The Man Who Shook the Hand of Vicente Fernandez,2.037,2012-04-27,the man who shook the hand of vicente fernandez,6.1,4
93847,fr,Nos plus belles vacances,2.037,2012-04-04,my best holidays,5.4,15
131673,en,It's in the Blood,2.031,2012-05-31,its in the blood,4.3,12
153098,en,Puppy Love,2.03,2012-09-08,puppy love,5.8,10
129743,ja,アナザー,2.028,2012-11-13,another,6.1,20
150088,ru,1812. Уланская баллада,2.027,2012-11-11,1812 ballad of the uhlans,3.1,5
137366,en,Led Zeppelin: Celebration Day,2.023,2012-11-19,led zeppelin celebration day,8.1,23
212673,en,The Bates Haunting,2.023,2012-08-06,the bates haunting,3.5,13
157663,en,Layover,2.02,2012-10-11,layover,4.7,14
97686,en,The Jeffrey Dahmer Files,2.019,2013-02-15,the jeffrey dahmer files,5.8,32
75300,en,The Last Ride,2.016,2012-06-22,the last ride,5.9,8
62684,de,Snowman's Land,2.015,2012-09-14,snowmans land,5.7,9
117467,de,Heiter bis Wolkig,2.009,2012-09-09,partly sunny,6.5,14
121803,en,41,2.004,2013-08-09,41,6.4,12
280552,en,The Cohasset Snuff Film,2.001,2012-10-31,the cohasset snuff film,3.8,5
127916,en,The Fitzgerald Family Christmas,1.998,2012-12-07,the fitzgerald family christmas,6.5,7
235815,de,Bastard,1.995,2012-01-22,bastard,7.3,6
143569,en,Elf-Man,1.993,2012-11-15,elfman,3.1,13
96683,en,Lewis Black: In God We Rust,1.987,2012-03-17,lewis black in god we rust,7.0,8
177425,en,Stalked at 17,1.986,2012-10-27,stalked at 17,5.0,13
214426,en,Bad Parents,1.986,2012-10-18,bad parents,3.8,11
104732,en,Sexy Baby,1.985,2012-04-20,sexy baby,6.4,7
144725,en,The Wishing Tree,1.982,2012-11-11,the wishing tree,5.7,6
123896,en,The Colors of Evil,1.98,2012-08-01,the colors of evil,5.5,11
133701,en,Tears of Steel,1.98,2012-09-28,tears of steel,5.4,26
121573,en,My Amityville Horror,1.979,2013-03-14,my amityville horror,5.7,33
271492,en,Cut/Print,1.979,2012-10-31,cutprint,5.3,6
106427,en,The Dead Want Women,1.979,2012-05-01,the dead want women,2.8,12
83540,en,Dreams of a Life,1.976,2012-08-03,dreams of a life,6.9,33
119685,en,Mass Effect: Paragon Lost,1.974,2012-12-28,mass effect paragon lost,6.7,21
118305,en,Fetish Dolls Die Laughing,1.972,2012-04-24,fetish dolls die laughing,1.3,3
231385,en,Holly's Holiday,1.969,2012-12-08,hollys holiday,5.0,16
135670,en,Amber Alert,1.968,2012-11-02,amber alert,4.7,40
282454,en,Guns N' Roses: Appetite for Democracy,1.967,2012-11-21,guns n roses appetite for democracy,6.5,6
129119,tr,Araf,1.965,2012-10-04,arafsomewhere in between,5.1,8
144645,en,Eddie Murphy: One Night Only,1.964,2012-11-14,eddie murphy one night only,5.8,4
82887,en,Air Collision,1.963,2012-03-27,air collision,3.6,19
84347,en,Under African Skies,1.96,2012-05-11,under african skies,7.8,8
282673,en,Stand Off,1.96,2012-08-13,stand off,6.4,4
153153,en,Pablo,1.96,2012-10-17,pablo,6.2,3
85741,fr,Les hommes libres,1.96,2012-03-16,free men,5.9,10
123506,fr,Cendrillon au Far West,1.96,2012-12-20,cinderella once upon a time in the west,5.7,9
150793,en,Dirty Blondes from Beyond,1.96,2012-05-04,dirty blondes from beyond,5.2,3
54289,ru,Pravosudie Volkov,1.96,2012-12-30,the justice of wolves,1.0,1
112679,en,Italian Spiderman,1.958,2012-05-16,italian spiderman,7.7,14
139948,en,Burn,1.958,2012-11-01,burn,7.1,14
183433,en,Forgetting the Girl,1.955,2012-10-11,forgetting the girl,6.0,13
38642,en,Pimp,1.952,2012-03-20,pimp,3.7,6
84314,en,My Best Day,1.95,2012-01-21,my best day,5.1,7
89874,en,First Position,1.949,2012-05-04,first position,7.8,24
159389,en,TalhotBlond,1.949,2012-06-23,talhotblond,6.3,22
138792,en,Mold!,1.949,2012-05-21,mold,5.2,5
125504,en,A Christmas Story 2,1.948,2012-09-06,a christmas story 2,3.8,16
144092,en,Chris Hardwick: Mandroid,1.946,2012-11-10,chris hardwick mandroid,7.4,7
138688,en,Celluloid Bloodbath,1.945,2012-10-09,celluloid bloodbath,5.1,5
83589,en,Shut Up and Play the Hits,1.939,2012-07-18,shut up and play the hits,7.2,25
150669,en,The Real St. Nick,1.936,2012-12-15,the real st nick,6.0,13
84312,en,Mosquita y Mari,1.933,2012-08-03,mosquita y mari,6.6,15
150211,en,The Frozen,1.928,2012-10-10,the frozen,4.2,20
84187,en,The Comedy,1.926,2012-11-09,the comedy,6.0,28
139659,en,Puppet Master X: Axis Rising,1.925,2012-09-15,puppet master x axis rising,3.9,15
139559,ru,Пока ночь не разлучит,1.924,2012-10-20,till night do us part,7.1,4
126509,en,2016: Obama's America,1.914,2012-07-13,2016 obamas america,4.4,28
542609,en,Do You Like to Read?,1.911,2012-06-08,do you like to read,6.2,6
83552,fa,این فیلم نیست,1.91,2012-02-29,this is not a film,7.3,37
134756,en,Killjoy Goes To Hell,1.91,2012-10-09,killjoy goes to hell,4.5,11
139998,en,Supporting Characters,1.907,2012-01-23,supporting characters,6.7,13
129524,en,Return of the Killer Shrews,1.9,2012-01-01,return of the killer shrews,2.7,5
112735,en,The Skinny,1.892,2012-02-10,the skinny,6.0,6
150059,en,PostHuman,1.889,2012-04-13,posthuman,6.2,6
150670,en,A Christmas Wedding Date,1.886,2012-12-02,a christmas wedding date,4.9,19
96468,ja,ラビット・ホラー３Ｄ,1.885,2012-09-14,tormented,4.7,10
122282,en,Taken Back: Finding Haley,1.883,2012-08-24,taken back finding haley,6.1,12
194031,en,Dracula: Reborn,1.879,2012-10-01,dracula reborn,2.7,10
117266,en,Craigslist Joe,1.873,2012-08-02,craigslist joe,6.6,42
88920,en,Love Never Dies,1.87,2012-02-28,love never dies,7.6,26
137756,en,I Spill Your Guts,1.868,2012-04-01,i spill your guts,1.2,3
103133,en,BearCity 2: The Proposal,1.862,2012-06-11,bearcity 2 the proposal,6.0,12
250016,en,Erotic Karma,1.859,2012-10-01,erotic karma,5.6,5
127497,en,Backwards,1.858,2012-09-21,backwards,6.0,12
171698,en,The Citizen,1.854,2012-09-19,the citizen,6.9,16
132894,en,Aladdin and the Death Lamp,1.853,2012-09-15,aladdin and the death lamp,4.5,6
127874,fr,Camion,1.851,2012-08-17,camion,5.7,5
121791,en,The Attack,1.847,2012-09-01,the attack,6.5,33
84344,da,10 timer til Paradis,1.841,2012-01-22,teddy bear,7.0,34
163189,en,6 Plots,1.838,2012-09-12,6 plots,4.4,12
121211,es,Aquí y allá,1.836,2012-12-21,here and there,6.3,4
93550,en,Drew Peterson: Untouchable,1.834,2012-01-21,drew peterson untouchable,5.2,18
102517,en,Sebastian Maniscalco: What's Wrong with People?,1.831,2012-01-05,sebastian maniscalco whats wrong with people,8.0,9
56554,en,Stag Night of the Dead,1.831,2012-05-01,stag night of the dead,3.7,11
138115,en,Johan Falk: Organizatsija Karayan,1.829,2012-11-06,johan falk organizatsija karayan,6.6,18
109245,en,Do No Harm,1.825,2012-04-01,do no harm,4.3,3
147767,en,Khiladi 786,1.824,2012-12-07,khiladi 786,4.7,16
127509,en,Bad 25,1.821,2012-11-22,bad 25,7.1,15
84328,en,Red Hook Summer,1.82,2012-08-10,red hook summer,7.1,9
198057,en,3 Days of Normal,1.82,2012-06-02,3 days of normal,4.7,5
98886,en,Kumaré,1.816,2012-06-20,kumaré,7.2,36
44008,en,The Victim,1.814,2011-06-06,the victim,4.4,22
64835,it,Corpo Celeste,1.813,2012-06-08,corpo celeste,7.3,19
110549,en,Hannibal Buress: Animal Furnace,1.813,2012-05-20,hannibal buress animal furnace,7.2,22
121498,en,Creep Van,1.813,2012-06-10,creep van,4.0,18
105538,en,Codependent Lesbian Space Alien Seeks Same,1.807,2012-01-06,codependent lesbian space alien seeks same,3.5,4
227552,en,Fixing Pete,1.805,2012-01-07,fixing pete,4.2,6
77716,en,The Cup,1.804,2012-05-11,the cup,5.1,7
290730,en,The Vortex,1.803,2012-01-01,the vortex,4.1,4
258784,en,DisOrientation,1.803,2012-06-02,disorientation,3.5,8
177112,en,Found in Time,1.8,2012-10-05,found in time,4.6,7
88276,en,Zorns Lemma,1.795,1970-09-12,zorns lemma,5.7,11
147129,en,Maria Bamford: The Special Special Special!,1.793,2012-11-28,maria bamford the special special special,6.8,10
120409,en,Crisis Point,1.79,2012-06-03,crisis point,4.6,8
149722,en,The 12 Disasters of Christmas,1.787,2012-12-08,the 12 disasters of christmas,3.3,23
185444,en,Evocateur: The Morton Downey Jr. Movie,1.782,2013-06-07,evocateur the morton downey jr movie,6.5,11
177919,en,Blue Briefs,1.78,2012-06-06,blue briefs,2.0,2
135064,en,Expiration,1.778,2012-09-07,expiration,5.3,10
151193,en,Night Claws,1.776,2012-08-23,night claws,2.4,7
92117,pt,Like Water,1.773,2012-06-01,like water,6.2,18
110383,hu,Csak a szél,1.763,2012-12-20,just the wind,6.6,7
134380,en,The Mistress,1.762,2012-09-21,the mistress,6.4,7
160647,en,3 Day Test,1.761,2012-11-05,3 day test,3.9,8
137955,en,Crowsnest,1.755,2012-01-01,crowsnest,4.9,18
108147,en,Rise of the Animals,1.754,2012-05-01,rise of the animals,2.9,7
169885,en,Flight of the Butterflies,1.753,2012-10-01,flight of the butterflies,6.0,9
84283,en,I Am Not a Hipster,1.752,2013-01-09,i am not a hipster,5.9,8
138977,ru,Hello Herman,1.749,2012-06-05,hello herman,6.0,16
107203,pt,Xingu,1.747,2012-06-06,xingu,7.3,17
126786,en,Gabe the Cupid Dog,1.746,2012-01-01,gabe the cupid dog,3.3,3
582808,en,James Bond - 50th Anniversary: Bonus Features,1.745,2012-01-01,james bond 50th anniversary bonus features,5.0,1
111174,en,Knuckleball!,1.741,2012-09-18,knuckleball,6.6,16
84190,en,Detropia,1.74,2012-09-07,detropia,6.7,25
221161,en,Devoured,1.737,2012-05-05,devoured,5.8,23
149023,en,Christmas Oranges,1.72,2012-08-12,christmas oranges,7.5,11
127421,en,Supernatural Activity,1.719,2012-10-31,supernatural activity,5.3,19
216203,en,Pieces of Talent,1.718,2012-01-01,pieces of talent,6.2,9
138202,en,Future Weather,1.716,2012-04-29,future weather,6.3,8
123949,ru,Кококо,1.713,2012-07-07,kokoko,4.2,7
98586,es,The Pelayos,1.711,2012-09-12,winning streak,5.4,35
107775,no,Kompani Orheim,1.709,2012-12-03,the orheim company,6.2,9
127614,fi,Kohta 18,1.708,2012-06-05,almost 18,7.0,8
142322,en,Christmas Angel,1.704,2012-11-24,christmas angel,6.4,11
140652,en,My Super Psycho Sweet 16: Part 3,1.701,2012-03-13,my super psycho sweet 16 part 3,5.5,15
135585,en,88:88,1.701,2012-03-07,8888,5.3,4
200063,en,Sunset Strip,1.7,2012-03-16,sunset strip,7.3,9
149229,en,The Christmas Heart,1.696,2012-12-02,the christmas heart,4.8,6
115199,en,The History of Future Folk,1.694,2012-06-15,the history of future folk,6.9,32
297610,en,Abraham Lincoln Vampire Hunter: The Great Calamity,1.692,2012-10-23,abraham lincoln vampire hunter the great calamity,7.8,4
145343,en,Christmas Song,1.69,2012-03-12,christmas song,5.4,7
125453,en,Forces of Nature,1.681,2012-08-07,forces of nature,6.2,6
109046,de,Baikonur,1.678,2012-03-23,baikonur,6.2,13
113040,en,Alien Origin,1.677,2012-06-12,alien origin,1.9,14
458877,en,Gayby,1.675,2012-01-01,gayby,5.4,7
52459,en,Dr. Seuss on the Loose,1.672,2008-08-12,dr seuss on the loose,7.4,7
146313,en,The Cottage,1.666,2012-12-10,the cottage,4.3,14
117618,nl,The Guest House,1.664,2012-06-18,the guest house,4.4,14
229125,en,Flatland²: Sphereland,1.663,2012-10-10,flatland² sphereland,4.0,1
100009,en,DevilDolls,1.66,2012-01-01,devildolls,4.0,4
84179,en,Bones Brigade: An Autobiography,1.655,2012-01-21,bones brigade an autobiography,8.2,24
84196,en,A Fierce Green Fire,1.654,2013-03-01,a fierce green fire,5.6,5
104709,en,Ghoul,1.645,2012-04-13,ghoul,4.6,6
134885,en,Deer Crossing,1.645,2012-09-25,deer crossing,2.1,7
102668,en,Budz House,1.644,2012-04-12,budz house,4.1,6
147936,en,Metallica: Quebec Magnetic,1.643,2012-12-10,metallica quebec magnetic,8.1,5
193346,en,Big Star: Nothing Can Hurt Me,1.639,2013-07-03,big star nothing can hurt me,6.9,14
143216,en,Browncoats Unite: Firefly 10th Anniversary Special,1.638,2012-11-11,browncoats unite firefly 10th anniversary special,6.2,6
127495,en,Graceland,1.637,2012-04-20,graceland,6.1,20
85696,en,We'll Take Manhattan,1.635,2012-03-03,well take manhattan,6.2,14
127239,en,After the Wizard,1.631,2012-08-07,after the wizard,4.2,6
129374,en,Loom,1.63,2012-08-30,loom,5.8,21
99223,en,FDR: American Badass!,1.628,2012-09-24,fdr american badass,5.3,23
112136,en,Buzzkill,1.628,2012-01-20,buzzkill,3.1,5
148151,en,Dark Desire,1.627,2012-11-23,dark desire,4.2,6
115002,nl,Hemel,1.624,2012-03-23,hemel,6.3,13
83588,en,Middle of Nowhere,1.62,2012-01-20,middle of nowhere,6.5,11
93522,en,Santana - Greatest Hits: Live at Montreux 2011,1.615,2012-02-21,santana greatest hits live at montreux 2011,7.1,5
107334,en,Night of the Templar,1.612,2012-01-01,night of the templar,4.4,19
122804,en,Greystone Park,1.608,2012-10-07,greystone park,3.7,17
84350,en,We’re Not Broke,1.603,2012-01-19,were not broke,7.0,6
105449,en,Notes from the Heart Healer,1.603,2012-05-12,notes from the heart healer,4.4,6
